state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
163100	0.058	22.722	0.775	4	NA	-96.81	0.00	-0.66
163200	0.058	22.722	0.516	4	NA	-96.14	0.00	-0.69
163300	0.058	22.722	0.516	4	NA	-96.14	-1.75	-3.50
163400	0.049	19.565	0.510	4	NA	-92.99	-1.75	-3.50
163500	0.049	19.565	0.516	4	NA	-92.27	0.00	-0.33
163600	0.049	19.565	0.516	4	NA	-92.27	0.00	-0.69
163700	0.045	19.565	0.522	5	NA	-93.95	0.00	-0.69
163800	0.068	19.565	0.535	5	NA	-93.20	0.00	-0.69
163900	0.068	19.565	0.409	5	NA	-95.46	0.00	-1.07
164000	0.068	19.565	0.541	5	NA	-93.85	0.00	-0.15
164100	0.034	19.565	0.545	6	NA	-87.56	0.00	-0.69
164200	0.034	19.565	0.547	6	NA	-88.12	0.00	0.00
164300	0.034	19.565	0.545	6	NA	-87.56	0.00	-0.69
164400	0.034	19.565	0.559	6	NA	-89.59	0.00	-0.69
164500	0.063	19.565	0.541	6	NA	-93.93	0.00	-0.41
164600	0.061	19.565	0.547	6	NA	-93.77	0.00	-0.78
164700	0.061	19.565	0.534	5	NA	-93.16	0.00	-0.69
164800	0.061	19.565	0.551	5	NA	-94.05	0.00	-0.90
164900	0.061	19.565	0.561	5	NA	-95.65	0.00	-0.22
165000	0.061	19.565	0.297	5	NA	-96.94	0.00	0.00
165100	0.061	19.565	0.417	5	NA	-96.47	0.00	-0.95
165200	0.077	19.565	0.309	3	NA	-104.62	0.00	-0.69
165300	0.077	19.565	0.291	3	NA	-102.48	0.00	0.69
165400	0.077	19.565	0.235	3	NA	-96.65	0.00	0.00
165500	0.077	19.565	0.235	3	NA	-96.65	0.00	-0.37
165600	0.077	19.565	0.232	3	NA	-97.36	0.00	-3.46
165700	0.077	19.565	0.232	3	NA	-97.36	0.00	-0.53
165800	0.062	19.565	0.232	4	NA	-98.27	0.00	-0.03
165900	0.062	19.565	0.227	4	NA	-101.32	0.00	0.69
166000	0.062	19.565	0.232	4	NA	-98.27	0.00	0.69
166100	0.062	19.565	0.232	4	NA	-98.27	0.00	-0.65
166200	0.062	19.182	0.229	4	NA	-98.26	0.00	-0.99
166300	0.069	19.182	0.235	4	NA	-98.25	0.00	0.00
166400	0.083	19.182	0.235	3	NA	-97.84	0.00	-0.00
166500	0.090	19.182	0.263	4	NA	-96.34	0.00	-0.39
166600	0.035	19.182	0.263	5	NA	-89.25	-1.98	-3.27
166700	0.060	19.182	0.300	4	NA	-97.20	0.00	-0.69
166800	0.060	19.182	0.265	4	NA	-93.74	0.00	-0.37
166900	0.060	19.182	0.265	4	NA	-93.74	0.00	-0.24
167000	0.052	19.182	0.265	5	NA	-88.65	0.00	-0.16
167100	0.052	19.182	0.265	5	NA	-88.65	-1.98	-3.27
167200	0.052	19.316	0.266	5	NA	-88.66	0.00	-1.40
167300	0.052	19.316	0.266	5	NA	-88.66	0.00	-0.69
167400	0.052	19.316	0.266	5	NA	-88.66	0.00	-3.53
167500	0.060	19.316	0.654	4	NA	-97.61	0.00	-0.38
167600	0.048	19.316	0.476	5	NA	-91.42	0.00	-0.69
167700	0.048	19.316	0.261	5	NA	-92.77	0.00	0.00
167800	0.048	19.316	0.266	5	NA	-88.34	-1.98	-3.27
167900	0.048	19.316	0.266	5	NA	-88.34	0.00	0.00
168000	0.048	19.316	0.266	5	NA	-88.34	0.00	-0.69
168100	0.048	19.316	0.274	5	NA	-87.09	0.00	-0.77
168200	0.048	19.316	0.274	5	NA	-87.09	-1.98	-3.27
168300	0.048	19.316	0.274	5	NA	-87.09	0.00	0.69
168400	0.048	19.316	0.274	5	NA	-87.09	-1.98	-3.27
168500	0.048	19.316	0.274	5	NA	-87.09	0.00	-0.35
168600	0.048	19.316	0.379	5	NA	-87.91	0.00	-0.69
168700	0.048	19.316	0.274	5	NA	-87.09	0.00	-0.69
168800	0.048	19.316	0.274	5	NA	-87.09	0.00	-2.37
168900	0.060	19.316	0.274	4	NA	-92.49	-1.75	-3.50
169000	0.060	19.316	0.483	4	NA	-95.71	0.00	-0.42
169100	0.049	19.316	0.274	5	NA	-87.13	0.00	-0.69
169200	0.046	19.316	0.278	6	NA	-87.52	0.00	-0.55
169300	0.046	19.316	0.502	6	NA	-90.84	0.00	-0.69
169400	0.046	19.316	0.278	6	NA	-87.03	0.00	0.00
169500	0.046	19.316	0.278	6	NA	-87.03	0.00	-0.69
169600	0.046	19.316	0.278	6	NA	-87.03	-2.16	-3.08
169700	0.058	19.316	0.278	5	NA	-92.60	1.75	3.50
169800	0.058	19.316	0.383	5	NA	-93.60	0.00	-0.69
169900	0.058	19.316	0.293	5	NA	-91.92	0.00	-0.69
170000	0.058	19.316	0.319	5	NA	-93.26	-1.98	-3.27
170100	0.033	19.316	0.293	6	NA	-87.86	0.00	-3.84
170200	0.033	19.316	0.306	6	NA	-88.15	0.00	-0.69
170300	0.054	19.152	0.305	5	NA	-87.09	0.00	-0.66
170400	0.054	19.152	0.305	5	NA	-87.09	-1.98	-3.27
170500	0.038	19.152	0.305	6	NA	-87.58	0.00	-0.98
170600	0.052	19.152	0.318	6	NA	-87.74	0.00	-0.71
170700	0.052	19.152	0.423	6	NA	-88.64	0.00	-0.15
170800	0.052	19.152	0.348	6	NA	-88.42	0.00	-0.73
170900	0.052	19.152	0.330	6	NA	-87.39	0.00	-0.69
171000	0.052	19.152	0.330	6	NA	-87.39	0.00	-0.69
171100	0.052	19.152	0.435	6	NA	-88.05	0.00	-1.20
171200	0.052	19.152	0.330	6	NA	-87.15	0.00	-1.46
171300	0.052	19.152	0.422	6	NA	-88.19	0.00	0.69
171400	0.052	19.152	0.318	6	NA	-87.29	0.00	-0.58
171500	0.052	19.152	0.318	6	NA	-87.29	0.00	-0.25
171600	0.052	19.152	0.422	6	NA	-88.19	0.00	-0.69
171700	0.052	19.152	0.318	6	NA	-87.29	0.00	-0.20
171800	0.068	19.152	0.318	5	NA	-89.06	0.00	-1.94
171900	0.047	19.152	0.298	5	NA	-86.53	-1.98	-3.27
172000	0.047	19.152	0.295	5	NA	-86.60	-1.98	-3.27
172100	0.047	19.152	0.292	5	NA	-86.58	0.00	-0.69
172200	0.047	19.152	0.292	5	NA	-86.58	0.00	-0.63
172300	0.047	19.152	0.391	5	NA	-87.35	0.00	-1.07
172400	0.047	19.152	0.292	5	NA	-86.58	0.00	-1.26
172500	0.047	19.152	0.292	5	NA	-86.58	0.00	-0.77
172600	0.047	19.152	0.292	5	NA	-86.58	-1.98	-3.27
172700	0.047	19.152	0.391	5	NA	-87.35	0.00	-0.69
172800	0.047	19.152	0.292	5	NA	-86.58	0.00	-1.81
172900	0.047	19.152	0.292	5	NA	-86.58	0.00	0.00
173000	0.047	19.152	0.292	5	NA	-86.58	0.00	-0.67
173100	0.047	19.152	0.391	5	NA	-87.35	0.00	-1.20
173200	0.047	19.152	0.294	5	NA	-86.60	0.00	-0.56
173300	0.072	19.152	0.294	4	NA	-92.83	0.00	-0.69
173400	0.072	19.152	0.294	4	NA	-92.83	0.00	-0.42
173500	0.037	19.152	0.294	5	NA	-87.05	0.00	-0.92
173600	0.037	19.152	0.294	5	NA	-87.05	0.00	-0.11
173700	0.037	19.152	0.294	5	NA	-87.05	0.00	0.69
173800	0.037	19.152	0.294	5	NA	-87.05	0.00	-2.19
173900	0.037	19.152	0.397	5	NA	-87.53	0.00	-2.21
174000	0.037	19.152	0.397	5	NA	-87.53	0.00	-0.28
174100	0.037	19.152	0.500	5	NA	-89.85	0.00	-0.69
174200	0.037	19.152	0.500	5	NA	-89.85	0.00	0.00
174300	0.037	19.076	0.310	5	NA	-86.82	0.00	-1.23
174400	0.037	19.319	0.312	5	NA	-86.83	0.00	0.00
174500	0.037	19.319	0.317	5	NA	-86.82	0.00	-1.29
174600	0.037	19.319	0.317	5	NA	-86.82	0.00	-0.07
174700	0.037	19.319	0.317	5	NA	-86.82	0.00	0.00
174800	0.037	19.319	0.317	5	NA	-86.82	0.00	0.00
174900	0.072	19.319	0.317	4	NA	-92.63	-1.75	-3.50
175000	0.072	19.319	0.317	4	NA	-92.63	-1.75	-3.50
175100	0.072	19.319	0.317	4	NA	-92.63	0.00	-0.09
175200	0.072	19.319	0.420	4	NA	-93.77	0.00	-0.69
175300	0.072	19.319	0.317	4	NA	-92.63	0.00	0.00
175400	0.072	19.319	0.317	4	NA	-92.63	0.00	-1.44
175500	0.072	19.319	0.317	4	NA	-92.63	0.00	-0.23
175600	0.072	19.319	0.296	4	NA	-95.24	0.00	-3.83
175700	0.072	19.319	0.317	4	NA	-92.63	0.00	-0.76
175800	0.072	19.319	0.317	4	NA	-95.92	0.00	-0.69
175900	0.072	19.319	0.314	4	NA	-95.89	0.00	-0.69
176000	0.072	19.319	0.410	4	NA	-93.70	-1.75	-3.50
176100	0.045	19.319	0.289	4	NA	-92.07	0.00	0.69
176200	0.045	19.319	0.289	4	NA	-92.07	0.00	-0.69
176300	0.045	19.319	0.291	4	NA	-92.07	0.00	-0.50
176400	0.007	19.319	0.291	4	NA	-90.97	0.00	-3.41
176500	0.007	19.319	0.270	4	NA	-92.19	0.00	-1.24
176600	0.007	19.319	0.270	4	NA	-92.19	0.00	0.69
176700	0.007	19.319	0.291	4	NA	-90.97	0.00	-1.69
176800	0.096	19.319	0.248	3	NA	-99.14	0.00	-0.99
176900	0.096	19.363	0.292	3	NA	-97.15	0.00	-0.69
177000	0.096	19.363	0.292	3	NA	-97.15	0.00	0.00
177100	0.068	19.363	0.265	3	NA	-94.90	-1.47	-3.80
177200	0.068	19.363	0.265	3	NA	-94.90	0.00	-0.73
177300	0.068	19.363	0.265	3	NA	-94.90	0.00	-1.44
177400	0.068	19.363	0.265	3	NA	-94.90	0.00	-0.95
177500	0.068	19.363	0.265	3	NA	-94.90	-1.47	-3.80
177600	0.068	19.363	0.265	3	NA	-94.90	0.00	-1.56
177700	0.068	19.363	0.265	3	NA	-94.90	0.00	-0.69
177800	0.068	19.363	0.265	3	NA	-94.90	0.00	0.00
177900	0.068	19.363	0.265	3	NA	-94.90	0.00	-0.46
178000	0.068	19.363	0.265	3	NA	-94.90	-1.47	-3.80
178100	0.072	19.363	0.269	3	NA	-95.04	0.00	0.00
178200	0.072	19.363	0.269	3	NA	-95.04	-1.47	-3.80
178300	0.072	19.363	0.269	3	NA	-95.04	0.00	-0.69
178400	0.072	19.363	0.269	3	NA	-95.04	0.00	-0.85
178500	0.072	19.363	0.247	3	NA	-97.65	-1.47	-3.80
178600	0.072	19.363	0.269	3	NA	-95.04	0.00	-0.38
178700	0.072	19.363	0.269	3	NA	-95.04	-1.47	-3.80
178800	0.072	19.363	0.269	3	NA	-95.04	0.00	-0.66
178900	0.067	19.363	0.278	4	NA	-93.04	-1.75	-3.50
179000	0.067	19.363	0.278	4	NA	-93.04	-1.75	-3.50
179100	0.069	19.363	0.266	3	NA	-94.94	-1.47	-3.80
179200	0.069	19.363	0.266	3	NA	-94.94	0.00	-0.95
179300	0.069	19.363	0.266	3	NA	-94.94	-1.47	-3.80
179400	0.069	19.363	0.266	3	NA	-94.94	0.00	-0.60
179500	0.069	19.363	0.266	3	NA	-94.94	0.00	-0.10
179600	0.069	19.363	0.266	3	NA	-94.94	-1.47	-3.80
179700	0.069	19.363	0.266	3	NA	-94.94	0.00	-2.20
179800	0.069	19.363	0.244	3	NA	-97.69	0.00	-0.05
179900	0.069	19.363	0.276	3	NA	-94.97	0.00	-0.69
180000	0.069	19.363	0.250	3	NA	-97.68	0.00	0.69
180100	0.069	19.363	0.262	3	NA	-94.94	0.00	0.69
180200	0.077	19.363	0.269	3	NA	-95.34	0.00	-0.69
180300	0.048	19.363	0.269	4	NA	-90.91	0.00	-0.62
180400	0.048	19.363	0.269	4	NA	-90.91	0.00	-2.07
180500	0.048	19.363	0.269	4	NA	-90.91	0.00	-0.69
180600	0.048	19.363	0.269	4	NA	-90.91	0.00	-0.48
180700	0.048	19.363	0.269	4	NA	-90.91	0.00	-2.21
180800	0.032	19.363	0.269	5	NA	-86.55	0.00	-0.80
180900	0.032	19.363	0.269	5	NA	-86.55	0.00	0.69
181000	0.032	19.363	0.261	5	NA	-87.82	0.00	0.69
181100	0.044	19.363	0.265	4	NA	-91.32	0.00	-1.06
181200	0.036	19.363	0.265	5	NA	-86.57	0.00	0.00
181300	0.061	19.363	0.261	4	NA	-91.26	0.00	0.69
181400	0.051	19.363	0.261	5	NA	-85.99	-1.98	-3.27
181500	0.060	19.363	0.261	4	NA	-91.26	0.00	-0.44
181600	0.060	19.363	0.261	4	NA	-91.26	0.00	-1.85
181700	0.060	19.363	0.293	4	NA	-92.52	-1.75	-3.50
181800	0.060	19.363	0.261	4	NA	-91.26	0.00	0.69
181900	0.060	19.363	0.261	4	NA	-91.26	0.00	-0.65
182000	0.069	19.363	0.261	3	NA	-94.93	0.00	-0.69
182100	0.069	19.363	0.261	3	NA	-94.93	-1.47	-3.80
182200	0.069	19.363	0.261	3	NA	-94.93	-1.47	-3.80
182300	0.069	19.363	0.264	3	NA	-94.93	0.00	-0.38
182400	0.069	19.363	0.526	3	NA	-100.49	0.00	-0.03
182500	0.069	19.363	0.264	3	NA	-94.93	0.00	-0.69
182600	0.069	19.363	0.264	3	NA	-94.93	0.00	-1.92
182700	0.069	19.363	0.264	3	NA	-94.93	0.00	-0.69
182800	0.069	19.363	0.264	3	NA	-94.93	0.00	-0.69
182900	0.069	19.363	0.264	3	NA	-94.93	-1.47	-3.80
183000	0.069	19.363	0.264	3	NA	-94.93	0.00	-0.69
183100	0.069	19.363	0.264	3	NA	-94.93	0.00	0.00
183200	0.069	19.363	0.264	3	NA	-94.93	0.00	-0.22
183300	0.069	19.363	0.264	3	NA	-94.93	0.00	-0.69
183400	0.060	19.363	0.255	3	NA	-94.91	-1.47	-3.80
183500	0.060	19.363	0.255	3	NA	-94.91	-1.47	-3.80
183600	0.060	19.363	0.255	3	NA	-94.91	0.00	-4.10
183700	0.060	19.363	0.255	3	NA	-94.91	0.00	-0.69
183800	0.060	19.363	0.255	3	NA	-94.91	0.00	-0.69
183900	0.060	19.363	0.255	3	NA	-94.91	0.00	-0.02
184000	0.060	19.363	0.255	3	NA	-94.91	0.00	0.00
184100	0.060	19.363	0.255	3	NA	-94.91	0.00	-1.79
184200	0.066	19.363	0.261	3	NA	-94.85	0.00	-0.42
184300	0.066	19.363	0.261	3	NA	-94.85	-1.47	-3.80
184400	0.066	19.363	0.261	3	NA	-94.85	0.00	-0.69
184500	0.050	19.363	0.260	4	NA	-90.86	0.00	-0.69
184600	0.050	19.363	0.260	4	NA	-90.86	0.00	-2.81
184700	0.050	19.363	0.260	4	NA	-90.86	0.00	-0.69
184800	0.049	19.363	0.268	4	NA	-91.86	0.00	-0.69
184900	0.049	19.363	0.268	4	NA	-91.86	-1.75	-3.50
185000	0.064	19.363	0.259	3	NA	-94.84	0.00	-0.69
185100	0.064	19.363	0.259	3	NA	-94.84	0.00	0.00
185200	0.064	19.363	0.259	3	NA	-94.84	-1.47	-3.80
185300	0.064	19.363	0.259	3	NA	-94.84	0.00	-1.14
185400	0.071	19.363	0.267	3	NA	-95.03	0.00	0.69
185500	0.071	19.363	0.267	3	NA	-95.03	-1.47	-3.80
185600	0.015	19.363	0.264	4	NA	-90.20	0.00	-0.71
185700	0.015	19.363	0.271	4	NA	-90.50	-1.75	-3.50
185800	0.015	19.363	0.253	5	NA	-87.22	0.00	-1.57
185900	0.025	19.363	0.299	5	NA	-91.76	-1.98	-3.27
186000	0.025	19.363	0.257	5	NA	-90.35	0.00	-0.34
186100	0.025	19.363	0.254	5	NA	-88.57	0.00	-0.69
186200	0.048	19.363	0.254	4	NA	-91.40	-1.75	-3.50
186300	0.048	19.363	0.275	4	NA	-91.36	0.00	-5.39
186400	0.044	19.363	0.314	4	NA	-94.37	0.00	-0.69
186500	0.044	19.363	0.251	4	NA	-91.81	0.00	-0.14
186600	0.060	19.363	0.266	4	NA	-91.26	0.00	-0.08
186700	0.060	19.363	0.287	4	NA	-91.45	0.00	0.00
186800	0.060	19.363	0.287	4	NA	-91.45	0.00	0.69
186900	0.046	19.363	0.293	5	NA	-94.32	0.00	0.00
187000	0.046	19.363	0.266	5	NA	-93.02	0.00	-0.69
187100	0.046	19.363	0.287	5	NA	-92.96	0.00	0.69
187200	0.046	19.363	0.266	5	NA	-93.02	0.00	-1.35
187300	0.046	19.363	0.287	5	NA	-92.96	0.00	-0.69
187400	0.046	19.363	0.306	5	NA	-94.35	0.00	-3.93
187500	0.046	19.363	0.306	5	NA	-94.35	-1.98	-3.27
187600	0.046	19.363	0.302	5	NA	-94.35	0.00	0.00
187700	0.049	19.363	0.278	5	NA	-92.79	0.00	-0.51
187800	0.049	19.363	0.292	5	NA	-92.57	0.00	-1.10
187900	0.049	19.363	0.278	5	NA	-92.79	0.00	-0.69
188000	0.049	19.363	0.292	5	NA	-92.57	0.00	-0.69
188100	0.049	19.363	0.319	5	NA	-93.87	-1.98	-3.27
188200	0.049	19.363	0.292	5	NA	-92.57	0.00	-0.69
188300	0.063	19.363	0.291	5	NA	-92.83	0.00	-0.69
188400	0.063	19.363	0.291	5	NA	-92.83	0.00	-0.69
188500	0.063	19.363	0.291	5	NA	-92.83	0.00	0.00
188600	0.077	19.363	0.292	4	NA	-95.51	0.00	0.69
188700	0.042	19.737	0.350	5	NA	-88.97	0.00	0.00
188800	0.042	19.737	0.379	5	NA	-89.32	0.00	0.00
188900	0.042	19.737	0.379	5	NA	-89.32	0.00	0.00
189000	0.042	19.737	0.379	5	NA	-89.32	0.00	-0.69
189100	0.042	19.737	0.336	5	NA	-87.94	0.00	-0.64
189200	0.042	19.737	0.379	5	NA	-89.32	0.00	-0.66
189300	0.042	19.737	0.293	5	NA	-86.04	0.00	-3.17
189400	0.042	19.737	0.307	5	NA	-85.64	0.00	0.00
189500	0.042	19.737	0.307	5	NA	-85.64	0.00	0.00
189600	0.065	19.737	0.307	4	NA	-91.41	0.00	-0.65
189700	0.073	19.737	0.315	4	NA	-92.22	0.00	-2.28
189800	0.040	19.737	0.315	5	NA	-87.23	0.00	0.69
189900	0.040	19.737	0.315	5	NA	-87.23	0.00	-3.00
190000	0.040	19.737	0.315	5	NA	-87.23	0.00	-1.69
190100	0.040	19.737	0.605	5	NA	-90.27	0.00	0.69
190200	0.040	19.737	0.315	5	NA	-87.23	0.00	-1.89
190300	0.040	19.737	0.303	5	NA	-87.19	0.00	0.00
190400	0.073	19.737	0.592	4	NA	-94.96	0.00	-0.69
190500	0.073	19.737	0.303	4	NA	-92.19	0.00	-2.16
190600	0.073	19.737	0.303	4	NA	-92.19	0.00	0.00
190700	0.069	19.737	0.307	5	NA	-89.60	0.00	-0.69
190800	0.062	19.737	0.299	5	NA	-88.11	0.00	-0.69
190900	0.062	19.737	0.294	5	NA	-88.61	-1.98	-3.27
191000	0.097	19.737	0.301	4	NA	-96.32	0.00	-0.69
191100	0.053	19.737	0.256	5	NA	-87.56	0.00	-0.61
191200	0.053	19.737	0.257	5	NA	-87.38	0.00	-1.07
191300	0.055	19.737	0.257	4	NA	-90.70	0.00	-0.63
191400	0.040	19.737	0.270	5	NA	-86.08	0.00	-0.69
191500	0.043	19.737	0.299	4	NA	-92.08	-1.75	-3.50
191600	0.043	19.737	0.328	4	NA	-93.70	-1.75	-3.50
191700	0.043	19.737	0.270	4	NA	-92.05	0.00	-1.92
191800	0.058	19.737	0.560	3	NA	-97.88	0.00	-0.69
191900	0.058	19.737	0.270	3	NA	-95.00	0.00	0.69
192000	0.058	19.737	0.404	3	NA	-101.54	0.00	-0.69
192100	0.058	19.737	0.270	3	NA	-95.00	-1.47	-3.80
192200	0.046	19.737	0.269	4	NA	-91.91	-1.75	-3.50
192300	0.046	19.737	0.269	4	NA	-91.91	0.00	-3.07
192400	0.046	19.737	0.269	4	NA	-91.91	0.00	0.69
192500	0.046	19.737	0.264	4	NA	-92.42	-1.75	-3.50
192600	0.050	19.737	0.552	3	NA	-98.77	0.00	-0.69
192700	0.050	19.737	0.263	3	NA	-95.83	1.06	4.21
192800	0.050	19.737	0.263	3	NA	-95.83	0.00	-0.33
192900	0.050	19.737	0.263	4	NA	-95.87	0.00	-0.69
193000	0.050	19.737	0.263	4	NA	-95.87	-1.75	-3.50
193100	0.050	19.737	0.263	3	NA	-95.83	-1.47	-3.80
193200	0.050	19.737	0.263	3	NA	-95.83	0.00	0.00
193300	0.050	19.737	0.263	3	NA	-95.83	0.00	-0.46
193400	0.050	19.737	0.263	3	NA	-95.83	0.00	-0.69
193500	0.050	19.737	0.263	3	NA	-95.83	-1.47	-3.80
193600	0.099	19.737	0.309	3	NA	-97.57	0.00	-0.69
193700	0.099	19.737	0.309	3	NA	-97.57	-1.47	-3.80
193800	0.099	19.737	0.309	3	NA	-97.57	0.00	-1.17
193900	0.099	20.108	0.285	3	NA	-99.05	-1.47	-3.80
194000	0.099	20.108	0.312	3	NA	-97.58	0.00	-0.69
194100	0.099	20.108	0.259	3	NA	-99.23	-1.47	-3.80
194200	0.099	20.108	0.259	3	NA	-99.23	0.00	-0.43
194300	0.099	20.108	0.312	3	NA	-97.58	0.00	0.00
194400	0.099	20.108	0.312	3	NA	-97.58	-1.47	-3.80
194500	0.060	20.108	0.315	4	NA	-91.64	0.00	-0.69
194600	0.060	20.108	0.315	4	NA	-91.64	0.00	-0.69
194700	0.060	20.108	0.315	4	NA	-91.64	-1.75	-3.50
194800	0.060	20.108	0.315	4	NA	-91.64	0.00	-0.05
194900	0.060	20.108	0.315	4	NA	-91.64	0.00	-1.46
195000	0.060	20.108	0.315	4	NA	-91.64	-1.75	-3.50
195100	0.060	20.108	0.315	4	NA	-91.64	0.00	-1.32
195200	0.042	20.108	0.260	4	NA	-96.50	0.00	0.69
195300	0.032	20.108	0.267	5	NA	-89.23	0.00	0.69
195400	0.032	20.108	0.267	5	NA	-90.80	0.00	-0.69
195500	0.032	20.108	0.267	4	NA	-95.41	0.00	-0.69
195600	0.032	20.108	0.256	4	NA	-97.92	0.00	-0.96
195700	0.032	20.108	0.281	4	NA	-94.11	0.00	-1.85
195800	0.032	20.108	0.277	4	NA	-91.93	0.00	-0.69
195900	0.032	20.108	0.283	4	NA	-94.79	-1.75	-3.50
196000	0.032	20.108	0.280	4	NA	-92.87	0.00	0.69
196100	0.032	20.108	0.279	4	NA	-92.11	0.00	-0.69
196200	0.032	20.108	0.277	4	NA	-91.93	0.00	-0.69
196300	0.062	20.108	0.277	3	NA	-94.91	0.00	-0.69
196400	0.062	20.108	0.277	3	NA	-94.91	0.00	-2.21
196500	0.062	20.108	0.291	3	NA	-94.99	0.00	-0.69
196600	0.062	20.108	0.291	3	NA	-94.99	0.00	-0.69
196700	0.062	20.108	0.291	3	NA	-94.99	0.00	-0.42
196800	0.062	20.108	0.291	3	NA	-94.99	0.00	0.69
196900	0.062	20.108	0.291	3	NA	-94.99	0.00	-0.69
197000	0.062	20.108	0.291	3	NA	-94.99	0.00	-0.49
197100	0.062	20.108	0.291	3	NA	-94.99	0.00	0.69
197200	0.062	20.108	0.291	3	NA	-94.99	0.00	-0.69
197300	0.062	20.108	0.291	3	NA	-94.99	0.00	0.00
197400	0.052	20.108	0.283	3	NA	-95.63	0.00	-0.69
197500	0.052	20.108	0.283	3	NA	-95.63	-1.47	-3.80
197600	0.052	20.108	0.283	3	NA	-95.63	0.00	-0.33
197700	0.052	20.108	0.283	3	NA	-95.63	0.00	-0.37
197800	0.052	20.108	0.283	3	NA	-95.63	0.00	-0.69
197900	0.052	20.108	0.283	3	NA	-95.63	0.00	0.69
198000	0.052	20.108	0.283	3	NA	-95.63	0.00	-0.69
198100	0.052	20.108	0.283	3	NA	-95.63	0.00	0.69
198200	0.052	20.108	0.282	3	NA	-95.66	0.00	-0.69
198300	0.052	20.108	0.282	3	NA	-95.66	-1.47	-3.80
198400	0.052	20.108	0.282	3	NA	-95.66	0.00	0.69
198500	0.052	20.108	0.282	3	NA	-95.66	0.00	-1.07
198600	0.052	20.108	0.282	3	NA	-95.66	-1.47	-3.80
198700	0.052	20.108	0.282	3	NA	-95.66	0.00	-0.27
198800	0.052	20.108	0.282	3	NA	-95.66	-1.47	-3.80
198900	0.052	20.108	0.282	3	NA	-95.66	0.00	-0.10
199000	0.052	20.108	0.275	3	NA	-95.62	-1.47	-3.80
199100	0.052	20.108	0.275	3	NA	-95.62	0.00	-0.69
199200	0.052	20.108	0.275	3	NA	-95.62	0.00	-0.13
199300	0.052	20.108	0.275	3	NA	-95.62	0.00	0.00
199400	0.052	20.108	0.280	3	NA	-95.65	-1.47	-3.80
199500	0.052	20.108	0.280	3	NA	-95.65	0.00	0.69
199600	0.052	20.108	0.280	3	NA	-95.65	0.00	-0.69
199700	0.052	20.108	0.280	3	NA	-95.65	0.00	-0.04
199800	0.052	20.108	0.280	3	NA	-95.65	0.00	-3.83
199900	0.052	20.108	0.280	3	NA	-95.65	0.00	-0.62
2e+05	0.052	20.108	0.276	3	NA	-95.63	0.00	0.69
200100	0.052	20.108	0.276	3	NA	-95.63	0.00	-0.69
200200	0.052	20.108	0.276	3	NA	-95.63	0.00	0.00
200300	0.052	20.108	0.276	3	NA	-95.63	-1.47	-3.80
200400	0.052	20.108	0.571	3	NA	-98.56	-1.47	-3.80
200500	0.052	20.108	0.276	3	NA	-95.63	-1.47	-3.80
200600	0.052	20.108	0.276	3	NA	-95.63	0.00	-0.69
200700	0.046	20.108	0.300	4	NA	-92.44	0.00	-0.69
200800	0.046	20.108	0.276	4	NA	-91.71	-1.75	-3.50
200900	0.046	20.108	0.288	4	NA	-91.32	0.00	0.69
201000	0.052	20.108	0.276	3	NA	-95.64	-1.47	-3.80
201100	0.052	20.108	0.276	3	NA	-95.64	-1.47	-3.80
201200	0.052	20.108	0.571	3	NA	-98.58	0.00	0.69
201300	0.052	20.108	0.276	3	NA	-95.64	0.00	-0.69
201400	0.052	20.108	0.276	3	NA	-95.64	-1.47	-3.80
201500	0.052	20.108	0.276	3	NA	-95.64	-1.47	-3.80
201600	0.052	20.108	0.276	3	NA	-95.64	0.00	-1.17
201700	0.052	20.108	0.276	3	NA	-95.64	0.00	-1.47
201800	0.052	20.108	0.274	3	NA	-95.63	0.00	-0.17
201900	0.052	20.108	0.215	3	NA	-100.41	-1.47	-3.80
202000	0.052	20.108	0.274	3	NA	-95.63	-1.47	-3.80
202100	0.052	20.108	0.274	3	NA	-95.63	0.00	-0.02
202200	0.052	20.108	0.274	3	NA	-95.63	-1.47	-3.80
202300	0.052	20.108	0.274	3	NA	-95.63	0.00	0.69
202400	0.049	20.108	0.276	4	NA	-92.54	-1.75	-3.50
202500	0.049	20.108	0.287	5	NA	-93.18	0.00	0.00
202600	0.049	20.108	0.288	5	NA	-93.24	0.00	-0.89
202700	0.049	20.108	0.289	5	NA	-92.59	0.00	-0.69
202800	0.049	20.108	0.286	5	NA	-93.01	0.00	-1.12
202900	0.049	20.108	0.286	4	NA	-93.01	0.00	-0.69
203000	0.034	20.108	0.292	5	NA	-95.41	0.00	0.69
203100	0.039	20.108	0.277	4	NA	-94.47	0.00	0.00
203200	0.040	20.108	0.576	3	NA	-102.35	0.00	-0.69
203300	0.040	20.108	0.280	3	NA	-99.29	0.00	-0.57
203400	0.038	20.108	0.280	4	NA	-94.46	0.00	-0.37
203500	0.040	20.108	0.280	3	NA	-99.29	0.00	-0.69
203600	0.106	20.108	0.344	3	NA	-98.53	0.00	-0.69
203700	0.078	20.108	0.330	4	NA	-96.71	0.00	-0.93
203800	0.078	7.981	0.228	3	NA	-95.15	-1.47	-3.80
203900	0.138	2.576	0.228	2	NA	-100.30	0.00	-0.73
204000	0.088	6.658	0.154	3	NA	-97.26	0.00	0.00
