state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
41000	0.076	46.948	0.566	4	NA	-100.14	0.00	-2.59
41100	0.076	46.948	0.566	4	NA	-100.14	0.00	-0.76
41200	0.076	46.948	0.566	4	NA	-100.14	0.00	-0.64
41300	0.076	46.948	0.566	4	NA	-100.14	0.00	-0.83
41400	0.076	46.948	0.573	4	NA	-98.79	0.00	0.69
41500	0.076	46.948	0.573	4	NA	-98.79	-1.75	-3.50
41600	0.076	46.948	0.573	4	NA	-98.79	0.00	-0.24
41700	0.076	46.948	1.263	4	NA	-101.62	0.00	0.69
41800	0.054	46.948	0.573	5	NA	-94.21	0.00	-1.78
41900	0.054	46.948	0.573	5	NA	-94.21	0.00	0.69
42000	0.054	46.948	0.573	5	NA	-94.21	0.00	0.00
42100	0.054	46.948	0.573	5	NA	-94.21	0.00	-0.69
42200	0.040	46.948	0.615	6	NA	-91.57	-2.16	-3.08
42300	0.040	46.948	0.579	6	NA	-89.49	0.00	-0.69
42400	0.040	46.948	0.573	6	NA	-90.32	0.00	0.69
42500	0.040	46.948	0.600	6	NA	-91.23	0.00	0.00
42600	0.040	46.948	0.640	6	NA	-92.87	0.00	-0.21
42700	0.040	46.948	0.574	6	NA	-89.01	0.00	-1.86
42800	0.040	46.948	0.571	6	NA	-88.65	0.00	-0.69
42900	0.040	46.948	0.571	6	NA	-88.65	0.00	-0.26
43000	0.040	46.948	0.577	6	NA	-89.81	0.00	-0.03
43100	0.011	46.948	0.572	6	NA	-88.96	-2.16	-3.08
43200	0.011	46.948	0.572	6	NA	-88.96	0.00	-0.13
43300	0.011	46.948	0.572	5	NA	-92.30	0.00	-2.42
43400	0.011	46.948	0.572	5	NA	-92.30	0.00	0.69
43500	0.011	46.948	0.572	5	NA	-92.30	-1.98	-3.27
43600	0.011	46.948	0.569	5	NA	-93.36	0.00	-0.42
43700	0.011	46.948	0.572	5	NA	-92.30	0.00	0.69
43800	0.011	46.948	0.575	5	NA	-93.75	-1.98	-3.27
43900	0.011	46.948	0.563	5	NA	-93.37	-1.98	-3.27
44000	0.011	46.948	0.568	5	NA	-93.49	0.00	-2.01
44100	0.064	46.826	0.565	4	NA	-97.85	0.00	-0.69
44200	0.064	46.826	0.565	4	NA	-97.85	-1.75	-3.50
44300	0.049	46.826	0.570	5	NA	-95.34	-1.98	-3.27
44400	0.049	46.826	0.570	5	NA	-95.34	0.00	-1.06
44500	0.049	46.826	0.600	5	NA	-97.45	0.00	-0.69
44600	0.052	46.826	0.553	4	NA	-98.55	0.00	-0.69
44700	0.052	46.826	0.553	4	NA	-98.55	-1.75	-3.50
44800	0.052	46.826	0.553	4	NA	-98.55	-1.75	-3.50
44900	0.052	46.826	0.553	4	NA	-98.55	0.00	-0.62
45000	0.052	46.826	0.553	4	NA	-98.55	0.00	-3.09
45100	0.083	46.826	0.582	4	NA	-98.80	0.00	-0.64
45200	0.083	46.826	0.572	4	NA	-100.70	0.00	-0.51
45300	0.083	46.826	0.582	4	NA	-98.80	0.00	-0.22
45400	0.083	46.826	0.582	4	NA	-98.80	0.00	-0.69
45500	0.083	46.826	0.595	4	NA	-98.46	0.00	0.00
45600	0.083	46.826	0.580	4	NA	-100.37	0.00	-0.69
45700	0.083	46.826	0.663	4	NA	-102.05	0.00	-0.69
45800	0.056	46.826	0.570	4	NA	-97.79	0.00	0.69
45900	0.056	46.826	0.570	4	NA	-97.79	0.00	-0.33
46000	0.056	46.826	1.242	4	NA	-104.07	-1.75	-3.50
46100	0.056	46.826	0.570	4	NA	-97.79	1.47	3.80
46200	0.056	46.826	0.570	4	NA	-97.76	0.00	-0.74
46300	0.056	46.826	0.570	4	NA	-97.76	0.00	-0.69
46400	0.057	46.826	0.570	4	NA	-97.73	0.00	0.69
46500	0.057	46.826	0.671	4	NA	-103.39	0.00	-0.69
46600	0.057	46.826	0.570	4	NA	-97.73	0.00	-2.20
46700	0.041	46.826	0.555	4	NA	-101.22	0.00	-0.69
46800	0.041	46.826	0.555	4	NA	-101.22	0.00	-0.69
46900	0.041	46.826	0.555	4	NA	-101.22	0.00	-0.34
47000	0.041	46.826	0.555	4	NA	-101.22	0.00	-0.32
47100	0.041	46.826	0.626	4	NA	-104.78	-1.75	-3.50
47200	0.041	46.826	0.555	4	NA	-101.22	0.00	0.69
47300	0.041	46.826	1.243	4	NA	-103.92	0.00	-0.44
47400	0.041	46.826	0.555	4	NA	-101.22	0.00	-2.36
47500	0.073	46.826	0.586	4	NA	-97.78	-1.75	-3.50
47600	0.072	46.826	0.584	4	NA	-97.70	-1.75	-3.50
47700	0.072	46.826	0.584	4	NA	-97.70	0.00	-0.69
47800	0.072	46.826	0.584	4	NA	-97.70	0.00	-0.69
47900	0.072	46.826	0.584	4	NA	-97.70	0.00	-0.69
48000	0.072	46.826	0.584	4	NA	-97.70	0.00	-2.00
48100	0.072	46.826	0.584	4	NA	-97.70	0.00	-0.16
48200	0.072	46.826	0.584	4	NA	-97.70	0.00	-0.69
48300	0.072	46.826	0.569	4	NA	-100.12	0.00	-0.84
48400	0.072	46.826	0.554	4	NA	-101.10	-1.75	-3.50
48500	0.072	46.826	0.554	4	NA	-101.10	-1.75	-3.50
48600	0.072	46.506	1.265	4	NA	-100.52	0.00	-1.53
48700	0.072	46.506	0.582	4	NA	-97.70	0.00	0.00
48800	0.061	46.506	1.254	4	NA	-100.35	0.00	-0.69
48900	0.061	46.506	0.563	4	NA	-97.74	0.00	-0.69
49000	0.089	46.506	0.601	5	NA	-100.12	0.00	-4.74
49100	0.092	46.506	0.592	4	NA	-99.51	0.00	-0.22
49200	0.063	46.506	0.553	4	NA	-100.65	0.00	-0.69
49300	0.063	46.506	0.553	4	NA	-100.65	0.00	-1.39
49400	0.063	46.506	0.609	4	NA	-100.73	-1.75	-3.50
49500	0.063	46.506	0.562	4	NA	-97.82	-1.75	-3.50
49600	0.055	46.506	0.574	5	NA	-97.30	0.00	-0.42
49700	0.001	46.506	0.621	6	NA	-93.44	0.00	-0.69
49800	0.001	46.506	0.563	6	NA	-89.32	0.00	-0.69
49900	0.001	46.506	0.565	6	NA	-95.06	0.00	-0.69
50000	0.001	46.506	0.565	7	NA	-88.98	0.00	-0.69
50100	0.001	46.506	0.586	7	NA	-90.36	0.00	0.69
50200	0.053	46.506	0.576	6	NA	-93.28	0.00	-0.69
50300	0.053	46.506	0.581	6	NA	-92.51	0.00	-3.90
50400	0.072	46.506	0.554	5	NA	-101.72	-1.98	-3.27
50500	0.094	46.506	0.582	4	NA	-100.53	0.00	-0.12
50600	0.075	46.506	0.564	4	NA	-98.89	0.00	-0.69
50700	0.075	46.506	0.564	4	NA	-98.89	0.00	-0.14
50800	0.075	46.506	0.564	4	NA	-98.89	0.00	-1.13
50900	0.075	46.506	0.564	4	NA	-98.89	0.00	-0.69
51000	0.075	46.506	0.564	4	NA	-98.89	0.00	-0.30
51100	0.075	46.506	0.564	4	NA	-98.89	-1.75	-3.50
51200	0.075	46.506	0.564	4	NA	-98.89	-1.75	-3.50
51300	0.052	46.506	0.564	5	NA	-94.44	0.00	-0.19
51400	0.052	46.506	0.564	5	NA	-94.44	0.00	-0.69
51500	0.082	46.506	0.564	4	NA	-101.24	0.00	-0.01
51600	0.082	46.506	0.570	4	NA	-99.38	0.00	0.00
51700	0.082	46.506	0.570	4	NA	-99.38	0.00	-0.69
51800	0.082	46.506	2.618	4	NA	-108.12	0.00	-0.69
51900	0.053	46.506	0.575	4	NA	-101.19	0.00	-0.69
52000	0.071	46.506	0.560	4	NA	-98.70	0.00	-0.69
52100	0.071	46.506	0.560	4	NA	-98.70	0.00	-0.69
52200	0.065	46.506	0.554	4	NA	-98.54	0.00	-0.99
52300	0.064	46.506	0.553	4	NA	-98.54	0.00	-0.69
52400	0.064	46.506	0.553	4	NA	-98.54	0.00	-0.69
52500	0.064	46.506	0.598	4	NA	-101.93	0.00	-0.07
52600	0.064	46.506	0.584	4	NA	-100.61	0.00	-0.01
52700	0.069	46.506	0.558	4	NA	-98.62	0.00	0.69
52800	0.065	46.506	0.554	4	NA	-98.54	0.00	0.69
52900	0.065	46.506	0.554	4	NA	-98.55	0.00	-0.69
53000	0.065	46.506	0.554	4	NA	-98.55	-1.75	-3.50
53100	0.065	46.506	0.630	4	NA	-102.35	0.00	-0.69
53200	0.065	46.506	0.547	4	NA	-99.95	0.00	-0.69
53300	0.065	46.506	0.547	4	NA	-99.95	0.00	-0.46
53400	0.065	46.506	0.459	3	NA	-94.81	-1.47	-3.80
53500	0.065	46.506	0.459	3	NA	-94.81	0.00	-0.98
53600	0.065	46.506	0.459	3	NA	-94.81	0.00	0.69
53700	0.039	46.506	0.603	4	NA	-96.58	0.00	-0.33
53800	0.039	46.506	0.507	4	NA	-99.67	0.00	-0.12
53900	0.011	46.506	0.459	6	NA	-93.46	-2.16	-3.08
54000	0.034	46.506	0.475	6	NA	-90.95	0.00	-2.07
54100	0.034	46.506	0.458	6	NA	-92.05	0.00	-0.81
54200	0.037	46.506	0.745	5	NA	-99.68	0.00	-0.13
54300	0.028	46.506	0.648	6	NA	-92.97	0.00	-0.69
54400	0.028	46.506	1.237	6	NA	-91.21	-2.16	-3.08
54500	0.028	46.506	0.504	6	NA	-87.75	0.00	-0.01
54600	0.054	46.506	0.456	5	NA	-90.37	0.00	0.69
54700	0.054	46.506	0.456	5	NA	-90.37	0.00	-0.69
54800	0.054	46.506	0.456	5	NA	-90.37	0.00	-0.69
54900	0.055	46.506	0.457	5	NA	-90.42	0.00	-0.92
55000	0.055	46.506	0.457	5	NA	-90.42	0.00	0.69
55100	0.055	46.506	0.444	5	NA	-90.45	0.00	-0.69
55200	0.060	46.506	0.462	5	NA	-96.04	0.00	-4.50
55300	0.060	46.506	0.462	5	NA	-95.97	0.00	0.69
55400	0.053	46.506	0.437	6	NA	-94.71	0.00	-2.74
55500	0.053	46.506	0.446	6	NA	-92.32	-2.16	-3.08
55600	0.060	46.506	0.446	4	NA	-94.91	0.00	-2.53
55700	0.060	46.506	0.446	4	NA	-94.88	-1.75	-3.50
55800	0.048	46.506	0.435	5	NA	-91.23	0.00	0.69
55900	0.048	46.506	0.467	5	NA	-92.36	0.00	-0.69
56000	0.048	46.506	0.456	5	NA	-91.86	0.00	-1.79
56100	0.048	46.506	0.435	4	NA	-91.31	0.00	-0.04
56200	0.048	46.506	0.435	4	NA	-91.31	0.00	-1.89
56300	0.048	46.506	0.446	4	NA	-90.90	0.00	0.00
56400	0.048	46.506	0.446	4	NA	-90.90	0.00	-0.07
56500	0.048	46.506	0.446	4	NA	-90.90	0.00	0.69
56600	0.064	46.506	0.446	3	NA	-94.87	0.00	-0.27
56700	0.057	46.506	0.449	4	NA	-91.43	0.00	0.69
56800	0.057	46.635	1.135	4	NA	-94.23	0.00	-0.69
56900	0.057	46.635	0.454	4	NA	-92.01	-1.75	-3.50
57000	0.059	46.635	0.441	3	NA	-94.93	0.00	0.00
57100	0.059	46.635	0.438	3	NA	-94.97	0.00	-0.24
57200	0.059	46.635	0.438	3	NA	-94.97	0.00	-0.34
57300	0.082	46.635	0.483	4	NA	-93.44	0.00	-0.69
57400	0.082	46.635	0.483	4	NA	-93.44	-1.75	-3.50
57500	0.082	46.635	0.483	4	NA	-93.44	0.00	-0.69
57600	0.077	46.635	0.481	4	NA	-96.75	0.00	-4.05
57700	0.028	46.635	0.481	5	NA	-87.83	-1.98	-3.27
57800	0.028	46.635	0.469	5	NA	-88.57	0.00	-0.69
57900	0.028	46.635	0.437	5	NA	-88.89	0.00	-0.05
58000	0.028	46.635	0.439	5	NA	-89.90	0.00	-0.69
58100	0.028	46.635	1.151	5	NA	-89.17	0.00	0.69
58200	0.028	46.635	0.541	5	NA	-91.34	0.00	0.69
58300	0.028	46.635	0.436	5	NA	-88.96	-1.98	-3.27
58400	0.028	46.635	0.485	5	NA	-89.26	0.00	-1.03
58500	0.028	46.635	0.455	5	NA	-89.10	0.00	-0.69
58600	0.028	46.635	0.472	5	NA	-88.44	0.00	0.69
58700	0.028	46.635	0.488	5	NA	-87.80	-1.98	-3.27
58800	0.028	47.097	0.491	5	NA	-87.80	0.00	-0.16
58900	0.028	47.097	0.491	5	NA	-87.80	0.00	-0.04
59000	0.028	47.097	0.491	5	NA	-87.80	0.00	-1.40
59100	0.047	47.097	0.471	5	NA	-90.48	-1.98	-3.27
59200	0.047	47.097	0.471	5	NA	-90.48	0.00	-0.39
59300	0.047	47.097	0.466	5	NA	-89.80	0.00	-0.69
59400	0.047	47.097	0.482	5	NA	-88.09	0.00	-0.16
59500	0.066	47.097	0.484	4	NA	-91.51	0.00	-1.48
59600	0.031	46.726	0.489	5	NA	-88.27	0.00	-0.69
59700	0.031	46.726	0.489	5	NA	-88.27	-1.98	-3.27
59800	0.031	46.726	0.489	5	NA	-88.27	-1.98	-3.27
59900	0.031	46.726	0.489	5	NA	-88.18	0.00	-0.69
60000	0.031	46.726	0.489	5	NA	-88.18	0.00	-0.37
60100	0.031	46.726	0.489	5	NA	-88.18	0.00	0.00
60200	0.031	46.726	0.489	5	NA	-88.18	0.00	0.00
60300	0.031	46.726	0.491	5	NA	-88.19	0.00	-0.69
60400	0.031	46.726	0.491	5	NA	-88.19	0.00	-0.69
60500	0.031	46.726	0.487	5	NA	-87.98	0.00	0.00
60600	0.031	46.726	0.487	5	NA	-87.98	0.00	-0.69
60700	0.073	46.726	0.487	4	NA	-92.29	0.00	0.69
60800	0.036	46.726	1.157	5	NA	-89.46	0.00	-0.53
60900	0.036	46.726	0.465	5	NA	-86.17	-1.98	-3.27
61000	0.036	46.726	0.455	5	NA	-86.66	-1.98	-3.27
61100	0.036	46.726	0.455	5	NA	-86.66	-1.98	-3.27
61200	0.036	46.726	0.455	5	NA	-86.66	0.00	-0.02
61300	0.036	46.726	0.465	5	NA	-86.17	0.00	-0.51
61400	0.048	46.726	0.471	5	NA	-85.58	0.00	0.00
61500	0.048	46.726	0.476	5	NA	-86.24	0.00	-0.69
61600	0.048	46.726	0.481	5	NA	-86.90	0.00	-0.13
61700	0.048	46.726	0.481	5	NA	-86.90	0.00	-0.06
61800	0.048	46.726	0.471	5	NA	-85.58	0.00	-1.99
61900	0.048	46.726	0.471	5	NA	-85.58	0.00	-0.53
62000	0.048	46.726	0.471	5	NA	-85.58	0.00	0.69
62100	0.048	46.726	0.476	5	NA	-86.24	-1.98	-3.27
62200	0.048	46.726	0.476	5	NA	-86.24	-1.98	-3.27
62300	0.048	46.726	0.471	5	NA	-85.58	-1.98	-3.27
62400	0.053	46.726	0.468	4	NA	-90.75	-1.75	-3.50
62500	0.053	46.726	0.468	4	NA	-90.75	-1.75	-3.50
62600	0.039	46.726	0.474	5	NA	-85.88	0.00	-4.13
62700	0.039	46.726	0.462	5	NA	-85.94	0.00	0.00
62800	0.039	46.726	0.459	5	NA	-85.54	0.00	0.00
62900	0.049	46.726	0.468	5	NA	-85.89	0.00	0.00
63000	0.063	46.726	0.471	4	NA	-91.28	0.00	-0.69
63100	0.063	46.726	0.471	4	NA	-91.28	0.00	-1.48
63200	0.063	46.726	0.484	4	NA	-91.15	-1.75	-3.50
63300	0.063	46.726	0.476	4	NA	-91.20	0.00	0.69
63400	0.063	46.726	0.476	4	NA	-91.20	0.00	-1.15
63500	0.045	46.726	0.475	5	NA	-90.88	-1.98	-3.27
63600	0.055	46.726	0.480	4	NA	-90.73	0.00	-0.69
63700	0.085	46.726	0.478	3	NA	-96.12	0.00	-0.69
63800	0.085	46.726	0.478	3	NA	-96.12	0.00	0.00
63900	0.085	46.726	0.478	3	NA	-96.12	0.00	0.00
64000	0.085	46.726	0.478	3	NA	-96.12	0.00	-1.08
64100	0.085	46.726	0.438	3	NA	-98.67	0.00	-0.05
64200	0.085	46.726	0.478	3	NA	-96.12	0.00	-0.57
64300	0.085	46.726	0.478	3	NA	-96.12	-1.47	-3.80
64400	0.085	46.726	0.478	3	NA	-96.12	0.00	-1.85
64500	0.085	46.726	0.458	3	NA	-98.10	0.00	0.69
64600	0.065	46.726	0.459	3	NA	-94.82	0.00	0.00
64700	0.065	46.726	0.459	3	NA	-94.82	0.00	0.69
64800	0.065	46.726	0.459	3	NA	-94.82	0.00	-0.82
64900	0.065	46.726	0.459	3	NA	-94.82	0.00	-0.69
65000	0.065	46.726	0.459	3	NA	-94.82	0.00	-1.64
65100	0.065	46.726	0.459	3	NA	-94.82	-1.47	-3.80
65200	0.065	46.726	0.459	3	NA	-94.82	0.00	-0.63
65300	0.065	46.726	0.459	3	NA	-94.82	0.00	0.00
65400	0.065	46.726	0.459	3	NA	-94.82	0.00	-2.27
65500	0.065	46.726	0.459	3	NA	-94.82	0.00	0.00
65600	0.065	46.726	0.459	3	NA	-94.82	0.00	-0.22
65700	0.065	46.726	0.472	3	NA	-94.84	0.00	-1.90
65800	0.065	46.726	0.472	3	NA	-94.84	0.00	0.69
65900	0.055	46.726	1.158	4	NA	-93.25	0.00	-0.79
66000	0.055	46.726	0.472	4	NA	-90.46	0.00	0.00
66100	0.055	46.726	0.472	4	NA	-90.46	0.00	-0.03
66200	0.053	46.726	0.470	4	NA	-90.44	-1.75	-3.50
66300	0.033	46.726	0.475	5	NA	-85.75	0.00	-0.04
66400	0.033	46.726	0.475	5	NA	-85.75	-1.98	-3.27
66500	0.033	46.726	0.475	5	NA	-85.75	0.00	-0.26
66600	0.033	46.726	0.475	5	NA	-85.75	0.00	-0.69
66700	0.033	46.726	0.475	5	NA	-85.75	0.00	-0.47
66800	0.044	46.726	0.471	4	NA	-91.75	0.00	-0.70
66900	0.075	46.726	0.509	3	NA	-95.47	0.00	0.00
67000	0.075	46.726	0.509	3	NA	-95.47	-1.47	-3.80
67100	0.075	46.726	0.509	3	NA	-95.47	0.00	-0.15
67200	0.075	46.726	0.509	3	NA	-95.47	0.00	-0.69
67300	0.075	46.726	0.509	3	NA	-95.47	0.00	-0.69
67400	0.075	46.726	0.509	3	NA	-95.47	0.00	-0.69
67500	0.075	46.726	0.473	3	NA	-97.76	-1.47	-3.80
67600	0.075	46.726	0.498	3	NA	-95.40	0.00	-0.24
67700	0.075	46.726	1.184	3	NA	-98.23	0.00	-0.12
67800	0.075	46.726	0.498	3	NA	-95.40	0.00	-1.06
67900	0.075	46.726	0.498	3	NA	-95.40	0.00	-0.34
68000	0.075	46.726	0.498	3	NA	-95.40	0.00	-1.04
68100	0.075	46.726	0.498	3	NA	-95.40	0.00	-0.69
68200	0.039	46.726	0.498	4	NA	-93.24	0.00	-0.69
68300	0.090	46.726	0.546	4	NA	-94.94	0.00	-0.03
68400	0.037	46.726	0.496	4	NA	-93.89	0.00	0.69
68500	0.037	46.726	0.496	4	NA	-93.89	0.00	0.00
68600	0.037	46.726	0.496	4	NA	-93.89	0.00	0.69
68700	0.037	46.726	0.496	4	NA	-93.89	0.00	-3.79
68800	0.061	46.726	0.484	3	NA	-94.93	0.00	-0.22
68900	0.061	46.726	0.484	3	NA	-94.93	0.00	-0.76
69000	0.061	46.726	1.170	3	NA	-97.74	0.00	-0.06
69100	0.061	46.726	0.484	3	NA	-94.93	-1.47	-3.80
69200	0.061	46.726	0.484	3	NA	-94.93	0.00	-0.69
69300	0.061	46.726	0.484	3	NA	-94.93	-1.47	-3.80
69400	0.061	46.726	0.484	3	NA	-94.93	-1.47	-3.80
69500	0.061	46.726	0.484	3	NA	-94.93	0.00	0.00
69600	0.061	46.726	0.484	3	NA	-94.93	0.00	-0.69
69700	0.061	46.726	1.170	3	NA	-97.74	-1.47	-3.80
69800	0.061	46.726	0.484	3	NA	-94.93	0.00	-0.69
69900	0.061	46.726	0.484	3	NA	-94.93	0.00	-0.69
70000	0.061	46.726	0.420	3	NA	-98.61	0.00	-0.53
70100	0.061	46.726	0.484	3	NA	-94.93	0.00	0.00
70200	0.042	46.726	0.510	4	NA	-93.84	0.00	0.00
70300	0.042	46.726	0.472	4	NA	-92.12	0.00	-0.74
70400	0.042	46.726	0.485	4	NA	-91.65	0.00	-0.18
70500	0.042	46.726	0.497	4	NA	-92.83	0.00	-0.93
70600	0.042	46.726	0.472	4	NA	-92.12	0.00	-2.07
70700	0.075	46.726	0.497	3	NA	-95.39	-1.47	-3.80
70800	0.057	46.726	1.166	3	NA	-97.87	-1.47	-3.80
70900	0.057	46.726	0.480	3	NA	-95.07	-1.47	-3.80
71000	0.045	46.726	0.608	4	NA	-92.71	0.00	-1.86
71100	0.045	46.726	0.509	4	NA	-92.00	0.00	-3.73
71200	0.097	46.726	0.481	3	NA	-98.94	0.00	-0.88
71300	0.097	46.726	0.509	3	NA	-97.40	-1.47	-3.80
71400	0.062	46.726	0.419	3	NA	-98.60	0.00	0.69
71500	0.062	46.726	0.475	3	NA	-94.86	-1.47	-3.80
71600	0.062	46.726	0.475	3	NA	-94.86	0.00	-0.35
71700	0.062	46.726	0.475	3	NA	-94.86	-1.47	-3.80
71800	0.062	46.726	0.475	3	NA	-94.86	0.00	0.69
71900	0.068	46.726	0.481	3	NA	-94.93	0.00	0.69
72000	0.068	46.726	0.481	3	NA	-94.93	0.00	-0.12
72100	0.068	46.726	0.481	3	NA	-94.93	-1.47	-3.80
72200	0.068	46.726	0.481	3	NA	-94.93	0.00	-0.50
72300	0.068	46.726	2.540	3	NA	-103.78	0.00	-5.19
72400	0.068	46.726	0.481	3	NA	-94.93	0.00	-0.04
72500	0.068	46.726	0.481	3	NA	-94.93	-1.47	-3.80
72600	0.068	46.726	0.481	3	NA	-94.93	0.00	0.69
72700	0.068	46.726	0.453	3	NA	-97.74	0.00	0.69
72800	0.076	46.726	0.489	3	NA	-95.36	0.00	-0.24
72900	0.076	46.726	0.489	3	NA	-95.36	0.00	-2.95
73000	0.076	46.726	1.147	3	NA	-100.53	0.00	-0.69
73100	0.076	46.726	0.489	3	NA	-95.36	0.00	-0.26
73200	0.076	46.726	0.489	3	NA	-95.36	0.00	-0.69
73300	0.076	46.726	0.489	3	NA	-95.36	0.00	-0.52
73400	0.076	46.726	0.501	3	NA	-95.43	0.00	0.69
73500	0.076	46.726	0.501	3	NA	-95.43	0.00	-0.69
73600	0.076	46.726	0.501	3	NA	-95.43	-1.47	-3.80
73700	0.076	46.726	0.435	3	NA	-97.90	-1.47	-3.80
73800	0.076	46.726	0.501	3	NA	-95.43	0.00	-0.03
73900	0.076	46.726	0.501	3	NA	-95.43	0.00	-0.69
74000	0.076	46.726	0.501	3	NA	-95.43	0.00	-0.26
74100	0.068	46.726	0.493	3	NA	-95.01	0.00	-0.72
74200	0.068	46.726	0.488	3	NA	-94.98	0.00	-0.59
74300	0.068	46.726	0.488	3	NA	-94.98	-1.47	-3.80
74400	0.068	46.726	0.502	3	NA	-95.07	0.00	-1.59
74500	0.065	46.726	0.502	4	NA	-91.47	0.00	-0.69
74600	0.068	46.726	0.502	3	NA	-95.07	0.00	-0.01
74700	0.068	46.726	0.502	3	NA	-95.07	0.00	-0.08
74800	0.068	46.726	0.502	3	NA	-95.07	0.00	0.69
74900	0.068	46.726	0.502	3	NA	-95.07	-1.47	-3.80
75000	0.068	46.726	0.502	3	NA	-95.07	0.00	-0.69
75100	0.068	46.726	0.502	3	NA	-95.07	0.00	-1.66
75200	0.068	46.726	0.502	3	NA	-95.07	0.00	0.69
75300	0.068	46.726	0.502	3	NA	-95.07	0.00	0.69
75400	0.049	46.726	0.502	4	NA	-95.59	1.47	3.80
75500	0.068	46.726	0.466	3	NA	-97.79	0.00	-0.83
75600	0.068	46.726	0.502	3	NA	-95.07	0.00	-1.11
75700	0.068	46.726	0.502	3	NA	-95.07	0.00	-0.29
75800	0.068	46.726	0.512	3	NA	-95.13	0.00	-0.69
75900	0.068	46.726	0.512	3	NA	-95.13	0.00	0.69
76000	0.068	46.726	0.512	3	NA	-95.13	0.00	-0.84
76100	0.068	46.726	0.512	3	NA	-95.13	0.00	-0.18
76200	0.068	46.726	0.512	3	NA	-95.13	-1.47	-3.80
76300	0.068	46.726	0.512	3	NA	-95.13	0.00	-0.69
76400	0.068	46.726	0.512	3	NA	-95.13	0.00	-0.69
76500	0.068	46.726	0.472	3	NA	-97.83	0.00	-0.69
76600	0.075	46.726	0.438	3	NA	-97.77	-1.47	-3.80
76700	0.075	46.726	0.479	3	NA	-97.79	0.00	-0.69
76800	0.071	46.726	0.515	3	NA	-95.25	0.00	-1.01
76900	0.071	46.726	0.515	3	NA	-95.25	0.00	-0.94
77000	0.071	46.726	0.515	3	NA	-95.25	0.00	-0.69
77100	0.071	46.726	0.474	3	NA	-97.77	-1.47	-3.80
77200	0.071	47.222	0.478	3	NA	-97.78	0.00	-1.80
77300	0.071	47.222	0.519	3	NA	-95.26	0.00	-0.37
77400	0.071	47.222	0.519	3	NA	-95.26	-1.47	-3.80
77500	0.048	47.683	0.516	5	NA	-85.49	0.00	-0.69
77600	0.048	47.683	0.516	5	NA	-85.49	0.00	-0.69
77700	0.048	47.683	0.510	5	NA	-86.19	0.00	-0.69
77800	0.048	47.683	0.506	5	NA	-85.43	0.00	-1.36
77900	0.048	47.683	0.512	5	NA	-86.19	0.00	-0.69
78000	0.048	47.683	0.519	5	NA	-86.92	-1.98	-3.27
78100	0.048	47.683	0.537	5	NA	-87.56	0.00	-2.17
78200	0.050	47.683	0.512	5	NA	-86.75	0.00	0.69
78300	0.050	47.683	0.502	5	NA	-86.14	-1.98	-3.27
78400	0.050	47.683	0.502	5	NA	-86.14	0.00	-1.10
78500	0.050	47.683	0.494	5	NA	-86.53	-1.98	-3.27
78600	0.050	47.683	0.494	5	NA	-86.53	0.00	-0.60
78700	0.056	47.683	0.494	4	NA	-91.75	0.00	-2.47
78800	0.056	47.683	0.498	4	NA	-90.98	0.00	-0.03
78900	0.056	47.683	0.502	4	NA	-91.47	-1.75	-3.50
79000	0.056	47.683	0.496	4	NA	-91.33	-1.75	-3.50
79100	0.056	47.683	0.496	4	NA	-91.33	-1.75	-3.50
79200	0.056	47.683	0.503	4	NA	-90.88	0.00	0.69
79300	0.056	47.683	0.496	4	NA	-91.33	0.00	-0.69
79400	0.056	47.683	0.503	4	NA	-90.88	0.00	-0.69
79500	0.056	47.683	0.503	4	NA	-90.88	0.00	-0.69
79600	0.056	47.683	0.496	4	NA	-91.33	-1.75	-3.50
79700	0.056	47.683	0.518	4	NA	-92.50	0.00	-0.07
79800	0.063	47.683	0.510	4	NA	-91.35	0.00	-0.69
79900	0.063	47.683	0.503	4	NA	-91.69	0.00	0.69
80000	0.063	47.683	0.510	4	NA	-91.35	0.00	-0.69
80100	0.063	47.683	0.503	4	NA	-91.69	0.00	-1.50
80200	0.075	47.683	0.442	3	NA	-97.87	0.00	-0.69
80300	0.075	47.683	0.442	3	NA	-97.87	0.00	-0.18
80400	0.075	47.683	0.510	3	NA	-95.38	0.00	-0.69
80500	0.075	47.683	1.210	3	NA	-98.22	0.00	-1.08
80600	0.075	47.683	0.510	3	NA	-95.38	0.00	-0.69
80700	0.050	47.683	0.557	4	NA	-91.82	0.00	-0.69
80800	0.075	47.683	0.510	3	NA	-95.38	0.00	-0.69
80900	0.075	47.683	0.510	3	NA	-95.38	0.00	0.69
81000	0.057	47.683	0.510	4	NA	-92.09	0.00	-0.69
81100	0.057	47.683	0.497	4	NA	-91.24	0.00	-0.11
81200	0.057	47.683	0.500	4	NA	-91.55	0.00	0.69
81300	0.057	47.683	0.500	4	NA	-91.55	-1.75	-3.50
81400	0.069	47.683	1.205	3	NA	-97.92	0.00	-0.96
81500	0.069	47.683	1.205	3	NA	-97.92	-1.47	-3.80
81600	0.069	47.683	0.505	3	NA	-95.09	0.00	-0.69
81700	0.070	47.683	0.438	3	NA	-97.91	0.00	0.00
81800	0.070	47.683	0.506	3	NA	-95.15	0.00	-3.64
81900	0.070	47.683	0.506	3	NA	-95.15	-1.47	-3.80
